,fabricante,modelo,ano,combustivel,hp,cilindros,tipo_transmissao,tracao,num_portas,categoria,tamanho,estilo,km_por_l_estrada,km_por_l_cidade,popularidade,preco_venda,label
11340,Nissan,Versa Note,2016,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,40,31,2009,18710,Nissan Versa Note
11341,Nissan,Versa Note,2016,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,40,31,2009,15480,Nissan Versa Note
11342,Nissan,Versa Note,2017,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,39,31,2009,15480,Nissan Versa Note
11343,Nissan,Versa Note,2017,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,39,31,2009,17980,Nissan Versa Note
11344,Nissan,Versa Note,2017,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,39,31,2009,16380,Nissan Versa Note
11345,Nissan,Versa Note,2017,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,39,31,2009,18710,Nissan Versa Note
11346,Nissan,Versa,2015,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,40,31,2009,13990,Nissan Versa
11347,Nissan,Versa,2015,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,40,31,2009,15530,Nissan Versa
11348,Nissan,Versa,2015,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,40,31,2009,16890,Nissan Versa
11349,Nissan,Versa,2015,gasolina comum,109.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,36,27,2009,11990,Nissan Versa
11350,Nissan,Versa,2015,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,40,31,2009,17590,Nissan Versa
11351,Nissan,Versa,2015,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,35,26,2009,13490,Nissan Versa
11352,Nissan,Versa,2016,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,40,31,2009,14040,Nissan Versa
11353,Nissan,Versa,2016,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,35,26,2009,13540,Nissan Versa
11354,Nissan,Versa,2016,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,40,31,2009,15580,Nissan Versa
11355,Nissan,Versa,2016,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,40,31,2009,17140,Nissan Versa
11356,Nissan,Versa,2016,gasolina comum,109.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,36,27,2009,11990,Nissan Versa
11357,Nissan,Versa,2017,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,39,31,2009,17280,Nissan Versa
11358,Nissan,Versa,2017,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,35,26,2009,13680,Nissan Versa
11359,Nissan,Versa,2017,gasolina comum,109.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,36,27,2009,11990,Nissan Versa
11360,Nissan,Versa,2017,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,39,31,2009,14130,Nissan Versa
11361,Nissan,Versa,2017,gasolina comum,109.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,compacto,Sedan,39,31,2009,15720,Nissan Versa
11362,Bugatti,Veyron 16.4,2008,gasolina premium,1001.0,16.0,AUTOMATIZADO,quatro_por_quatro AWD,2.0,"Exotico,Alta-Performance",compacto,Cupê,14,8,820,2065902,Bugatti Veyron 16.4
11363,Bugatti,Veyron 16.4,2008,gasolina premium,1001.0,16.0,AUTOMATIZADO,quatro_por_quatro AWD,2.0,"Exotico,Alta-Performance",compacto,Cupê,14,8,820,1500000,Bugatti Veyron 16.4
11364,Bugatti,Veyron 16.4,2009,gasolina premium,1001.0,16.0,AUTOMATIZADO,quatro_por_quatro AWD,2.0,"Exotico,Alta-Performance",compacto,Cupê,14,8,820,1705769,Bugatti Veyron 16.4
11365,Pontiac,Vibe,2008,gasolina comum,126.0,4.0,MANUAL,tracao_dianteira,4.0,INDEFINIDO,compacto,Wagon,33,26,210,16855,Pontiac Vibe
11366,Pontiac,Vibe,2009,gasolina comum,132.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,32,26,210,16100,Pontiac Vibe
11367,Pontiac,Vibe,2009,gasolina comum,158.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,28,21,210,16495,Pontiac Vibe
11368,Pontiac,Vibe,2009,gasolina comum,158.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,28,21,210,20875,Pontiac Vibe
11369,Pontiac,Vibe,2009,gasolina comum,158.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Hatch,compacto,4dr Hatchback,26,20,210,20475,Pontiac Vibe
11370,Pontiac,Vibe,2010,gasolina comum,158.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Hatch,compacto,4dr Hatchback,26,20,210,20275,Pontiac Vibe
11371,Pontiac,Vibe,2010,gasolina comum,132.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,32,26,210,16100,Pontiac Vibe
11372,Pontiac,Vibe,2010,gasolina comum,158.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,28,21,210,20875,Pontiac Vibe
11373,Pontiac,Vibe,2010,gasolina comum,158.0,4.0,MANUAL,tracao_dianteira,4.0,Hatch,compacto,4dr Hatchback,28,21,210,17445,Pontiac Vibe
11374,Acura,Vigor,1992,gasolina comum,176.0,5.0,MANUAL,tracao_dianteira,4.0,Luxo,regular,Sedan,24,18,204,2000,Acura Vigor
11375,Acura,Vigor,1992,gasolina comum,176.0,5.0,MANUAL,tracao_dianteira,4.0,Luxo,regular,Sedan,24,18,204,2000,Acura Vigor
11376,Acura,Vigor,1993,gasolina comum,176.0,5.0,MANUAL,tracao_dianteira,4.0,Luxo,regular,Sedan,24,18,204,2000,Acura Vigor
11377,Acura,Vigor,1993,gasolina comum,176.0,5.0,MANUAL,tracao_dianteira,4.0,Luxo,regular,Sedan,24,18,204,2000,Acura Vigor
11378,Acura,Vigor,1994,gasolina comum,176.0,5.0,MANUAL,tracao_dianteira,4.0,Luxo,regular,Sedan,24,18,204,2000,Acura Vigor
11379,Acura,Vigor,1994,gasolina comum,176.0,5.0,MANUAL,tracao_dianteira,4.0,Luxo,regular,Sedan,24,18,204,2000,Acura Vigor
11380,Dodge,Viper,2015,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,107995,Dodge Viper
11381,Dodge,Viper,2015,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,94995,Dodge Viper
11382,Dodge,Viper,2015,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,84995,Dodge Viper
11383,Dodge,Viper,2015,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,94995,Dodge Viper
11384,Dodge,Viper,2016,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,95895,Dodge Viper
11385,Dodge,Viper,2016,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,87895,Dodge Viper
11386,Dodge,Viper,2016,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,118795,Dodge Viper
11387,Dodge,Viper,2016,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,107995,Dodge Viper
11388,Dodge,Viper,2016,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,21,12,1851,95895,Dodge Viper
11389,Dodge,Viper,2017,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,19,12,1851,95895,Dodge Viper
11390,Dodge,Viper,2017,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,19,12,1851,87895,Dodge Viper
11391,Dodge,Viper,2017,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,19,12,1851,118795,Dodge Viper
11392,Dodge,Viper,2017,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,19,12,1851,95895,Dodge Viper
11393,Dodge,Viper,2017,gasolina premium,645.0,10.0,MANUAL,tracao_traseira,2.0,"Exotico,Alta-Performance",compacto,Cupê,19,12,1851,107995,Dodge Viper
11394,Aston Martin,Virage,2012,gasolina premium,490.0,12.0,AUTOMATICO,tracao_traseira,2.0,"Exotico,Alta-Performance",regular,Cupê,18,13,259,208295,Aston Martin Virage
11395,Aston Martin,Virage,2012,gasolina premium,490.0,12.0,AUTOMATICO,tracao_traseira,2.0,"Exotico,Alta-Performance",regular,Conversível,18,13,259,223295,Aston Martin Virage
11396,Suzuki,Vitara,2002,gasolina comum,127.0,4.0,AUTOMATICO,tracao_traseira,2.0,INDEFINIDO,compacto,SUV Conversível,23,20,481,16599,Suzuki Vitara
11397,Suzuki,Vitara,2002,gasolina comum,127.0,4.0,AUTOMATICO,quatro_por_quatro,2.0,INDEFINIDO,compacto,SUV Conversível,23,20,481,17999,Suzuki Vitara
11398,Suzuki,Vitara,2002,gasolina comum,127.0,4.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,4dr SUV,23,20,481,17799,Suzuki Vitara
11399,Suzuki,Vitara,2002,gasolina comum,127.0,4.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,compacto,SUV Conversível,23,20,481,16999,Suzuki Vitara
11400,Suzuki,Vitara,2002,gasolina comum,127.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,SUV Conversível,24,20,481,15999,Suzuki Vitara
11401,Suzuki,Vitara,2002,gasolina comum,127.0,4.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,4dr SUV,23,20,481,18199,Suzuki Vitara
11402,Suzuki,Vitara,2002,gasolina comum,127.0,4.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,4dr SUV,23,20,481,19199,Suzuki Vitara
11403,Suzuki,Vitara,2002,gasolina comum,127.0,4.0,MANUAL,tracao_traseira,4.0,INDEFINIDO,compacto,4dr SUV,23,20,481,16799,Suzuki Vitara
11404,Suzuki,Vitara,2003,gasolina comum,127.0,4.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,4dr SUV,23,20,481,18199,Suzuki Vitara
11405,Suzuki,Vitara,2003,gasolina comum,127.0,4.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,compacto,SUV Conversível,23,20,481,16999,Suzuki Vitara
11406,Suzuki,Vitara,2003,gasolina comum,127.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,SUV Conversível,24,20,481,15599,Suzuki Vitara
11407,Suzuki,Vitara,2003,gasolina comum,127.0,4.0,MANUAL,tracao_traseira,4.0,INDEFINIDO,compacto,4dr SUV,23,20,481,16799,Suzuki Vitara
11408,Suzuki,Vitara,2004,gasolina comum,165.0,6.0,AUTOMATICO,quatro_por_quatro,4.0,INDEFINIDO,compacto,4dr SUV,20,17,481,19199,Suzuki Vitara
11409,Suzuki,Vitara,2004,gasolina comum,165.0,6.0,AUTOMATICO,tracao_traseira,4.0,INDEFINIDO,compacto,4dr SUV,20,17,481,17999,Suzuki Vitara
11410,Suzuki,Vitara,2004,gasolina comum,165.0,6.0,MANUAL,quatro_por_quatro,4.0,INDEFINIDO,compacto,4dr SUV,20,17,481,18199,Suzuki Vitara
11411,Suzuki,Vitara,2004,gasolina comum,165.0,6.0,MANUAL,tracao_traseira,4.0,INDEFINIDO,compacto,4dr SUV,21,17,481,16999,Suzuki Vitara
11412,Chrysler,Voyager,2001,flex,180.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,1013,23525,Chrysler Voyager
11413,Chrysler,Voyager,2001,gasolina comum,150.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,18,1013,19160,Chrysler Voyager
11414,Chrysler,Voyager,2002,flex,180.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,grande,Minivan de Passageiros,22,16,1013,23640,Chrysler Voyager
11415,Chrysler,Voyager,2002,gasolina comum,150.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,24,17,1013,16430,Chrysler Voyager
11416,Chrysler,Voyager,2002,gasolina comum,150.0,4.0,AUTOMATICO,tracao_dianteira,4.0,Flex,regular,Minivan de Passageiros,23,17,1013,19155,Chrysler Voyager
11417,Chrysler,Voyager,2003,gasolina comum,150.0,4.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,25,18,1013,20960,Chrysler Voyager
11418,Chrysler,Voyager,2003,gasolina comum,180.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,24,17,1013,23790,Chrysler Voyager
11419,Plymouth,Voyager,1998,gasolina comum,150.0,4.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,regular,Minivan de Passageiros,24,18,535,2000,Plymouth Voyager
11420,Plymouth,Voyager,1998,gasolina comum,150.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,24,17,535,2000,Plymouth Voyager
11421,Plymouth,Voyager,1998,gasolina comum,150.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,24,17,535,2000,Plymouth Voyager
11422,Plymouth,Voyager,1999,flex,158.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Flex,regular,Minivan de Passageiros,22,16,535,2166,Plymouth Voyager
11423,Plymouth,Voyager,1999,flex,158.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Flex,regular,Minivan de Passageiros,22,16,535,2110,Plymouth Voyager
11424,Plymouth,Voyager,1999,gasolina comum,150.0,4.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,regular,Minivan de Passageiros,24,18,535,2000,Plymouth Voyager
11425,Plymouth,Voyager,2000,flex,158.0,6.0,AUTOMATICO,tracao_dianteira,4.0,Flex,regular,Minivan de Passageiros,23,16,535,2317,Plymouth Voyager
11426,Plymouth,Voyager,2000,gasolina comum,150.0,4.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,regular,Minivan de Passageiros,24,18,535,2008,Plymouth Voyager
11427,Ford,Windstar Cargo,2001,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,regular,Minivan de Carga,22,16,5657,20220,Ford Windstar Cargo
11428,Ford,Windstar Cargo,2002,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,regular,Minivan de Carga,21,16,5657,20585,Ford Windstar Cargo
11429,Ford,Windstar Cargo,2003,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,regular,Minivan de Carga,22,16,5657,21075,Ford Windstar Cargo
11430,Ford,Windstar,2001,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,31115,Ford Windstar
11431,Ford,Windstar,2001,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,25000,Ford Windstar
11432,Ford,Windstar,2001,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,27435,Ford Windstar
11433,Ford,Windstar,2001,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,3.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,22185,Ford Windstar
11434,Ford,Windstar,2001,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,28595,Ford Windstar
11435,Ford,Windstar,2001,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,33765,Ford Windstar
11436,Ford,Windstar,2002,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,21,16,5657,28900,Ford Windstar
11437,Ford,Windstar,2002,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,21,16,5657,27460,Ford Windstar
11438,Ford,Windstar,2002,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,21,16,5657,26375,Ford Windstar
11439,Ford,Windstar,2002,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,21,16,5657,31630,Ford Windstar
11440,Ford,Windstar,2002,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,21,16,5657,34040,Ford Windstar
11441,Ford,Windstar,2002,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,21,16,5657,22340,Ford Windstar
11442,Ford,Windstar,2003,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,27870,Ford Windstar
11443,Ford,Windstar,2003,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,23070,Ford Windstar
11444,Ford,Windstar,2003,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,26315,Ford Windstar
11445,Ford,Windstar,2003,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,29230,Ford Windstar
11446,Ford,Windstar,2003,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,34825,Ford Windstar
11447,Ford,Windstar,2003,gasolina comum,200.0,6.0,AUTOMATICO,tracao_dianteira,4.0,INDEFINIDO,regular,Minivan de Passageiros,22,16,5657,31835,Ford Windstar
11448,Rolls-Royce,Wraith,2014,gasolina premium,624.0,12.0,AUTOMATICO,tracao_traseira,2.0,"Exotico,Luxo,Alta-Performance",grande,Cupê,21,13,86,284900,Rolls-Royce Wraith
11449,Rolls-Royce,Wraith,2015,gasolina premium,624.0,12.0,AUTOMATICO,tracao_traseira,2.0,"Exotico,Luxo,Alta-Performance",grande,Cupê,21,13,86,294025,Rolls-Royce Wraith
11450,Rolls-Royce,Wraith,2016,gasolina premium,624.0,12.0,AUTOMATICO,tracao_traseira,2.0,"Exotico,Luxo,Alta-Performance",grande,Cupê,21,13,86,304350,Rolls-Royce Wraith
11451,Subaru,WRX,2015,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,37395,Subaru WRX
11452,Subaru,WRX,2015,gasolina aditivada,268.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,25,19,640,31195,Subaru WRX
11453,Subaru,WRX,2015,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,38495,Subaru WRX
11454,Subaru,WRX,2015,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,34495,Subaru WRX
11455,Subaru,WRX,2015,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,28,21,640,29995,Subaru WRX
11456,Subaru,WRX,2015,gasolina aditivada,268.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,25,19,640,29695,Subaru WRX
11457,Subaru,WRX,2015,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,28,21,640,26295,Subaru WRX
11458,Subaru,WRX,2015,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,28,21,640,28495,Subaru WRX
11459,Subaru,WRX,2016,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,34695,Subaru WRX
11460,Subaru,WRX,2016,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,39995,Subaru WRX
11461,Subaru,WRX,2016,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,27,20,640,28895,Subaru WRX
11462,Subaru,WRX,2016,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,38995,Subaru WRX
11463,Subaru,WRX,2016,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,27,20,640,30395,Subaru WRX
11464,Subaru,WRX,2016,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,39995,Subaru WRX
11465,Subaru,WRX,2016,gasolina aditivada,268.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,24,18,640,31595,Subaru WRX
11466,Subaru,WRX,2016,gasolina aditivada,268.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,24,18,640,30095,Subaru WRX
11467,Subaru,WRX,2016,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,27,20,640,26595,Subaru WRX
11468,Subaru,WRX,2017,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,39995,Subaru WRX
11469,Subaru,WRX,2017,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,27,20,640,26695,Subaru WRX
11470,Subaru,WRX,2017,gasolina aditivada,268.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,24,18,640,30195,Subaru WRX
11471,Subaru,WRX,2017,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,39995,Subaru WRX
11472,Subaru,WRX,2017,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,27,20,640,30995,Subaru WRX
11473,Subaru,WRX,2017,gasolina aditivada,268.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,24,18,640,32195,Subaru WRX
11474,Subaru,WRX,2017,gasolina aditivada,268.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,Performance,compacto,Sedan,27,20,640,28995,Subaru WRX
11475,Subaru,WRX,2017,gasolina premium,305.0,4.0,MANUAL,quatro_por_quatro AWD,4.0,"Audio de Fabrica,Alta-Performance",compacto,Sedan,23,17,640,35195,Subaru WRX
11476,Suzuki,X-90,1996,gasolina comum,95.0,4.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,compacto,2dr SUV,26,22,481,2000,Suzuki X-90
11477,Suzuki,X-90,1996,gasolina comum,95.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,2dr SUV,26,22,481,2000,Suzuki X-90
11478,Suzuki,X-90,1997,gasolina comum,95.0,4.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,compacto,2dr SUV,26,22,481,2000,Suzuki X-90
11479,Suzuki,X-90,1997,gasolina comum,95.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,2dr SUV,26,22,481,2000,Suzuki X-90
11480,Suzuki,X-90,1998,gasolina comum,95.0,4.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,compacto,2dr SUV,26,22,481,2000,Suzuki X-90
11481,Suzuki,X-90,1998,gasolina comum,95.0,4.0,MANUAL,quatro_por_quatro,2.0,INDEFINIDO,compacto,2dr SUV,26,22,481,2000,Suzuki X-90
11482,Suzuki,X-90,1998,gasolina comum,95.0,4.0,MANUAL,tracao_traseira,2.0,INDEFINIDO,compacto,2dr SUV,26,22,481,2000,Suzuki X-90
11483,BMW,X1,2015,gasolina premium,240.0,4.0,AUTOMATICO,tracao_traseira,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,34,23,3916,31200,BMW X1
11484,BMW,X1,2015,gasolina premium,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,32,22,3916,33000,BMW X1
11485,BMW,X1,2015,gasolina premium,300.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,27,18,3916,39100,BMW X1
11486,BMW,X1,2016,gasolina premium,228.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,32,22,3916,34800,BMW X1
11487,BMW,X1,2017,gasolina premium,228.0,4.0,AUTOMATICO,tracao_dianteira,4.0,"Crossover,Luxo",compacto,4dr SUV,32,23,3916,33100,BMW X1
11488,BMW,X1,2017,gasolina premium,228.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",compacto,4dr SUV,31,22,3916,35100,BMW X1
11489,BMW,X3,2015,gasolina premium,300.0,6.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo,Performance",regular,4dr SUV,26,19,3916,45500,BMW X3
11490,BMW,X3,2015,gasolina premium,240.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo",regular,4dr SUV,28,21,3916,40500,BMW X3
11491,BMW,X3,2015,diesel,180.0,4.0,AUTOMATICO,quatro_por_quatro AWD,4.0,"Crossover,Luxo,Diesel",regular,4dr SUV,34,27,3916,42000,BMW X3
